label,new_name,original_mode,original_size,status,error,source_path,output_path
real,real_004668.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5136.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004668.jpg
real,real_004669.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5137.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004669.jpg
real,real_004670.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5138.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004670.jpg
real,real_004671.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5139.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004671.jpg
real,real_004672.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\514.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004672.jpg
real,real_004673.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5140.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004673.jpg
real,real_004674.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5141.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004674.jpg
real,real_004675.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5142.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004675.jpg
real,real_004676.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5143.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004676.jpg
real,real_004677.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5144.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004677.jpg
real,real_004678.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5145.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004678.jpg
real,real_004679.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5146.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004679.jpg
real,real_004680.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5147.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004680.jpg
real,real_004681.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5148.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004681.jpg
real,real_004682.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5149.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004682.jpg
real,real_004683.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\515.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004683.jpg
real,real_004684.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5150.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004684.jpg
real,real_004685.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5151.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004685.jpg
real,real_004686.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5152.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004686.jpg
real,real_004687.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5153.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004687.jpg
real,real_004688.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5154.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004688.jpg
real,real_004689.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5155.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004689.jpg
real,real_004690.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5156.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004690.jpg
real,real_004691.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5157.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004691.jpg
real,real_004692.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5158.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004692.jpg
real,real_004693.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5159.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004693.jpg
real,real_004694.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\516.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004694.jpg
real,real_004695.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5160.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004695.jpg
real,real_004696.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5161.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004696.jpg
real,real_004697.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5162.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004697.jpg
real,real_004698.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5163.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004698.jpg
real,real_004699.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5164.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004699.jpg
real,real_004700.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5165.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004700.jpg
real,real_004701.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5166.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004701.jpg
real,real_004702.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5167.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004702.jpg
real,real_004703.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5168.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004703.jpg
real,real_004704.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5169.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004704.jpg
real,real_004705.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\517.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004705.jpg
real,real_004706.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5170.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004706.jpg
real,real_004707.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5171.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004707.jpg
real,real_004708.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5172.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004708.jpg
real,real_004709.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5173.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004709.jpg
real,real_004710.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5174.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004710.jpg
real,real_004711.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5175.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004711.jpg
real,real_004712.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5176.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004712.jpg
real,real_004713.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5177.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004713.jpg
real,real_004714.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5178.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004714.jpg
real,real_004715.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5179.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004715.jpg
real,real_004716.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\518.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004716.jpg
real,real_004717.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5180.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004717.jpg
real,real_004718.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5181.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004718.jpg
real,real_004719.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5182.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004719.jpg
real,real_004720.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5183.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004720.jpg
real,real_004721.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5184.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004721.jpg
real,real_004722.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5185.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004722.jpg
real,real_004723.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5186.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004723.jpg
real,real_004724.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5187.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004724.jpg
real,real_004725.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5188.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004725.jpg
real,real_004726.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5189.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004726.jpg
real,real_004727.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\519.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004727.jpg
real,real_004728.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5190.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004728.jpg
real,real_004729.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5191.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004729.jpg
real,real_004730.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5192.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004730.jpg
real,real_004731.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5193.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004731.jpg
real,real_004732.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5194.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004732.jpg
real,real_004733.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5195.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004733.jpg
real,real_004734.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5196.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004734.jpg
real,real_004735.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5197.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004735.jpg
real,real_004736.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5198.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004736.jpg
real,real_004737.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5199.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004737.jpg
real,real_004738.jpg,RGB,1000x563,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\51sGagaZbS._AC_UF10001000_QL80_.jpg,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004738.jpg
real,real_004739.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\52.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004739.jpg
real,real_004740.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\520.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004740.jpg
real,real_004741.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5200.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004741.jpg
real,real_004742.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5201.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004742.jpg
real,real_004743.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5202.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004743.jpg
real,real_004744.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5203.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004744.jpg
real,real_004745.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5204.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004745.jpg
real,real_004746.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5205.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004746.jpg
real,real_004747.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5206.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004747.jpg
real,real_004748.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5207.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004748.jpg
real,real_004749.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5208.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004749.jpg
real,real_004750.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5209.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004750.jpg
real,real_004751.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\521.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004751.jpg
real,real_004752.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5210.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004752.jpg
real,real_004753.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5211.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004753.jpg
real,real_004754.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5212.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004754.jpg
real,real_004755.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5213.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004755.jpg
real,real_004756.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5214.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004756.jpg
real,real_004757.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5215.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004757.jpg
real,real_004758.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5216.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004758.jpg
real,real_004759.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5217.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004759.jpg
real,real_004760.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5218.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004760.jpg
real,real_004761.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5219.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004761.jpg
real,real_004762.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\522.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004762.jpg
real,real_004763.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5220.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004763.jpg
real,real_004764.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5221.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004764.jpg
real,real_004765.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5222.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004765.jpg
real,real_004766.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5223.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004766.jpg
real,real_004767.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5224.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004767.jpg
real,real_004768.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5225.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004768.jpg
real,real_004769.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5226.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004769.jpg
real,real_004770.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5227.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004770.jpg
real,real_004771.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5228.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004771.jpg
real,real_004772.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5229.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004772.jpg
real,real_004773.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\523.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004773.jpg
real,real_004774.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5230.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004774.jpg
real,real_004775.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5231.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004775.jpg
real,real_004776.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5232.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004776.jpg
real,real_004777.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5233.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004777.jpg
real,real_004778.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5234.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004778.jpg
real,real_004779.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5235.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004779.jpg
real,real_004780.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5236.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004780.jpg
real,real_004781.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5237.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004781.jpg
real,real_004782.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5238.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004782.jpg
real,real_004783.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5239.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004783.jpg
real,real_004784.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\524.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004784.jpg
real,real_004785.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5240.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004785.jpg
real,real_004786.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5241.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004786.jpg
real,real_004787.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5242.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004787.jpg
real,real_004788.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5243.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004788.jpg
real,real_004789.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5244.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004789.jpg
real,real_004790.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5245.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004790.jpg
real,real_004791.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5246.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004791.jpg
real,real_004792.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5247.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004792.jpg
real,real_004793.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5248.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004793.jpg
real,real_004794.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5249.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004794.jpg
real,real_004795.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\525.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004795.jpg
real,real_004796.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5250.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004796.jpg
real,real_004797.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5251.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004797.jpg
real,real_004798.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5252.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004798.jpg
real,real_004799.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5253.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004799.jpg
real,real_004800.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5254.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004800.jpg
real,real_004801.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5255.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004801.jpg
real,real_004802.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5256.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004802.jpg
real,real_004803.jpg,RGB,256x256,ok,,C:\Users\shash\Downloads\DATASET\DATASET\REAL\5257.png,C:\Users\shash\Downloads\DATASET\DATASET\cleaned_data\standardised\real\real_004803.jpg
